CYCLE,ORGID,ORGNAME,TOTAL,INDIVS,PACS,SOFT,TOT527,DEMS,REPUBS,LOBBYING,OUTSIDE,MEMS_INVESTED,GAVE_TO_PAC,GAVE_TO_PARTY,GAVE_TO_527,GAVE_TO_CAND,SOURCE
2022,D000056062,ResMed Inc,412341,352396,0,59945,0,3085,349311,60000,0,0,0,101178,209993,0,www.opensecrets.org/orgs/summary.php?id=D000056062
2022,D000000090,Bank of America,1580158,1263849,239000,77309,0,750291,742880,730000,0,0,1517,462737,946084,0,www.opensecrets.org/orgs/summary.php?id=D000000090
2022,D000000298,American Physical Therapy Assn,794250,250,794000,0,0,385250,409000,532073,0,0,0,60000,678250,0,www.opensecrets.org/orgs/summary.php?id=D000000298
2022,D000024233,"Baker, Donelson et al",692786,502981,186000,3805,0,536712,151769,0,0,0,668,30107,636192,0,www.opensecrets.org/orgs/summary.php?id=D000024233
2022,D000021464,United Airlines Holdings,916448,492141,405000,19307,0,553876,341866,1700000,0,0,903,237782,640815,0,www.opensecrets.org/orgs/summary.php?id=D000021464
2022,D000068102,Breakthru Beverage Group,663650,403650,0,260000,0,307281,96369,0,0,0,0,26250,339300,0,www.opensecrets.org/orgs/summary.php?id=D000068102
2022,D000076261,"Carr, Riggs & Ingram",37443,37193,0,250,0,5833,31360,0,0,0,0,1750,35443,0,www.opensecrets.org/orgs/summary.php?id=D000076261
2022,D000069202,Cboe Global Markets,261939,20789,241000,150,0,121289,140500,100000,0,0,0,15625,193164,0,www.opensecrets.org/orgs/summary.php?id=D000069202
2022,D000032422,CC1 Companies,28300,28300,0,0,0,23400,4900,0,0,0,0,6000,22300,0,www.opensecrets.org/orgs/summary.php?id=D000032422
2022,D000022133,National Funeral Directors Assn,15000,0,15000,0,0,0,15000,100000,0,0,0,0,15000,0,www.opensecrets.org/orgs/summary.php?id=D000022133
2022,D000022300,US Government,1714096,1571192,0,142904,0,1035987,519379,0,0,0,7347,614008,917145,0,www.opensecrets.org/orgs/summary.php?id=D000022300
2022,D000045010,Minneapolis Radiation Oncology,265039,250239,0,14800,0,235439,24800,0,0,0,0,44600,199639,0,www.opensecrets.org/orgs/summary.php?id=D000045010
2022,D000088992,Synergi Partners,145000,144500,0,500,0,111900,32600,0,0,0,0,0,122250,0,www.opensecrets.org/orgs/summary.php?id=D000088992
2022,D000037637,"Smith, Dawson & Andrews",133050,133050,0,0,0,128150,4900,80000,0,0,0,9900,110400,0,www.opensecrets.org/orgs/summary.php?id=D000037637
2022,D000071830,Standard Industries,1144716,1142716,2000,0,0,302957,841759,500000,0,0,105,477075,607752,0,www.opensecrets.org/orgs/summary.php?id=D000071830
2022,D000035001,Kapor Enterprises,43100,43100,0,0,0,43100,0,0,0,0,0,0,33100,0,www.opensecrets.org/orgs/summary.php?id=D000035001
2022,D000098436,Bainbridge Island School District,451,451,0,0,0,451,0,0,0,0,0,0,451,0,www.opensecrets.org/orgs/summary.php?id=D000098436
2022,D000034353,Hastings for Congress,1000,0,1000,0,0,1000,0,0,0,0,0,0,1000,0,www.opensecrets.org/orgs/summary.php?id=D000034353
2022,D000066699,Chugach Native Assn,224404,14404,190000,20000,0,119300,85104,65000,0,0,0,504,101650,0,www.opensecrets.org/orgs/summary.php?id=D000066699
2022,D000024157,Argentum,183500,0,183500,0,0,125000,58500,240000,0,0,0,0,151500,0,www.opensecrets.org/orgs/summary.php?id=D000024157
2022,D000032579,Cincinnati Financial,19860,19860,0,0,0,3159,16701,0,0,0,0,644,16416,0,www.opensecrets.org/orgs/summary.php?id=D000032579
2022,D000021922,COLE PAC,237000,0,237000,0,0,0,234500,0,0,0,0,0,237000,0,www.opensecrets.org/orgs/summary.php?id=D000021922
2022,D000068981,Woodbranch Investments,496300,396300,0,100000,0,257600,138700,0,0,0,0,43400,247500,0,www.opensecrets.org/orgs/summary.php?id=D000068981
2022,D000035719,McConnell Valdes LLC,7532,7532,0,0,0,550,0,0,0,0,0,550,6982,0,www.opensecrets.org/orgs/summary.php?id=D000035719
2020,D000032262,Campion Foundation,203716,203716,0,0,0,203716,0,0,0,0,0,132624,61092,0,www.opensecrets.org/orgs/summary.php?id=D000032262
2022,D000000317,General Atomics,2123822,1068062,917000,138760,0,569550,1415487,3260000,0,0,300,734887,795522,0,www.opensecrets.org/orgs/summary.php?id=D000000317
2022,D000000355,Motorola Solutions,722132,244396,476000,1736,0,200699,519309,830000,0,0,0,328285,297932,0,www.opensecrets.org/orgs/summary.php?id=D000000355
2022,D000000131,Deloitte LLP,2514287,557490,1945000,11797,0,1407084,1079868,940000,0,0,1174,207653,1710472,0,www.opensecrets.org/orgs/summary.php?id=D000000131
2022,D000045867,Aegon NV,445419,74469,370500,450,0,216398,228271,350000,0,0,459,43699,392770,0,www.opensecrets.org/orgs/summary.php?id=D000045867
2022,D000027865,National Milk Producers Federation,191609,62359,129250,0,0,115959,74650,483963,0,0,0,10309,162050,0,www.opensecrets.org/orgs/summary.php?id=D000027865
2022,D000030672,University of Mississippi,24604,23737,0,867,0,18448,5289,100000,0,0,0,8659,15078,0,www.opensecrets.org/orgs/summary.php?id=D000030672
2022,D000038396,University of Mississippi Medical Center,8324,8324,0,0,0,7905,275,0,0,0,100,3265,5059,0,www.opensecrets.org/orgs/summary.php?id=D000038396
2022,D000028418,Power Financial Corp,1245179,601679,43500,600000,0,46665,598314,150000,0,0,0,316179,297250,0,www.opensecrets.org/orgs/summary.php?id=D000028418
2022,D000022066,"Koskoff, Koskoff & Bieder",81463,81463,0,0,0,81463,0,0,0,0,0,9240,72223,0,www.opensecrets.org/orgs/summary.php?id=D000022066
2022,D000062688,Northrock Inc,34500,29500,0,5000,0,0,29500,0,0,0,0,0,16700,0,www.opensecrets.org/orgs/summary.php?id=D000062688
2022,D000067692,Acadian Companies,200583,129121,56600,14862,0,35962,149759,40000,0,0,0,47309,120012,0,www.opensecrets.org/orgs/summary.php?id=D000067692
2022,D000000109,Blue Cross/Blue Shield,5659168,1920665,3476425,262078,0,3464277,1965468,13793220,0,0,1886,1383231,3334569,0,www.opensecrets.org/orgs/summary.php?id=D000000109
2022,D000000684,Duchossois Group,9849705,1634705,0,8215000,0,44003,1590702,0,0,0,0,1229400,345305,0,www.opensecrets.org/orgs/summary.php?id=D000000684
2022,D000025169,Cozen O'Connor,901037,340602,526900,33535,0,603626,263876,60000,0,0,0,345768,479734,0,www.opensecrets.org/orgs/summary.php?id=D000025169
2020,D000065303,Pioneer PAC (Rob Bishop),42000,0,42000,0,0,0,40500,0,0,0,0,0,42000,0,www.opensecrets.org/orgs/summary.php?id=D000065303
2022,D000053441,Masimo Corp,1528024,1494665,33134,225,0,1509249,18550,140000,0,0,25,1329475,167799,0,www.opensecrets.org/orgs/summary.php?id=D000053441
2022,D000000374,Cisco Systems,1023184,592971,115000,315213,0,557160,145932,1510000,0,0,130,152565,547575,0,www.opensecrets.org/orgs/summary.php?id=D000000374
2022,D000000078,Machinists/Aerospace Workers Union,1744837,11337,1693500,40000,0,1650137,54700,2455000,0,0,0,151550,1488287,0,www.opensecrets.org/orgs/summary.php?id=D000000078
2022,D000027198,Leon Medical Centers,233469,182469,0,51000,0,137000,45469,0,0,0,0,669,111800,0,www.opensecrets.org/orgs/summary.php?id=D000027198
2022,D000000772,Station Casinos,865442,850442,0,15000,0,20775,829667,100000,0,0,0,73657,741743,0,www.opensecrets.org/orgs/summary.php?id=D000000772
2022,D000069471,Apercen Partners,279900,279900,0,0,0,190600,89300,0,0,0,0,121000,153900,0,www.opensecrets.org/orgs/summary.php?id=D000069471
2022,D000021823,American Academy of Pediatric Dentistry,118900,0,118900,0,0,62500,56400,90000,0,0,0,0,118900,0,www.opensecrets.org/orgs/summary.php?id=D000021823
2022,D000000621,Gallo Winery,126492,125992,0,500,0,124217,1685,0,0,0,0,1460,124247,0,www.opensecrets.org/orgs/summary.php?id=D000000621
2022,D000028180,OSI Systems,90940,7940,83000,0,0,36715,54225,135000,0,0,0,1400,87815,0,www.opensecrets.org/orgs/summary.php?id=D000028180
2022,D000083826,Anzu Partners,202300,82300,0,120000,0,52300,30000,0,0,0,0,25000,54800,0,www.opensecrets.org/orgs/summary.php?id=D000083826
2022,D000064954,New Pioneers PAC,94500,0,94500,0,0,0,94500,0,0,0,0,0,94500,0,www.opensecrets.org/orgs/summary.php?id=D000064954
2022,D000091084,Bryant Bank,6400,6400,0,0,0,0,6400,0,0,0,0,0,6400,0,www.opensecrets.org/orgs/summary.php?id=D000091084
2022,D000036804,Prescott Investors,1367700,1352700,0,15000,0,0,1352700,0,0,0,0,747981,564719,0,www.opensecrets.org/orgs/summary.php?id=D000036804
2022,D000035776,Meijer Inc,460081,459857,0,224,0,113587,345447,0,0,0,440,287551,126622,0,www.opensecrets.org/orgs/summary.php?id=D000035776
2022,D000022909,Texas Farm Bureau,331320,6525,324795,0,0,76685,254635,870000,120281,0,0,3750,327570,0,www.opensecrets.org/orgs/summary.php?id=D000022909
2022,D000050673,ESRI,198034,197284,0,750,0,117101,77492,60000,0,0,300,58300,98161,0,www.opensecrets.org/orgs/summary.php?id=D000050673
2020,D000089736,"Burke, Burns & Pinelli",1585,1585,0,0,0,1560,0,0,0,0,0,0,1560,0,www.opensecrets.org/orgs/summary.php?id=D000089736
2022,D000032192,Burns & Levinson,14537,12387,0,2150,0,12387,0,0,0,0,0,685,11702,0,www.opensecrets.org/orgs/summary.php?id=D000032192
2022,D000024518,Burns & McDonnell,383462,24462,359000,0,0,195481,187876,200000,0,0,50,27574,284737,0,www.opensecrets.org/orgs/summary.php?id=D000024518
2020,D000028790,Burns & Roe Group,250,250,0,0,0,0,250,0,0,0,0,0,250,0,www.opensecrets.org/orgs/summary.php?id=D000028790
2022,D000084429,Burns Bail Bonds,700,700,0,0,0,0,700,0,0,0,0,700,0,0,www.opensecrets.org/orgs/summary.php?id=D000084429
2022,D000070625,Burns White LLC,13400,13400,0,0,0,1300,12100,0,0,0,0,0,13400,0,www.opensecrets.org/orgs/summary.php?id=D000070625
2020,D000044808,"Dollar, Burns & Becker",15890,15390,0,250,250,15351,0,0,0,0,0,377,15001,250,www.opensecrets.org/orgs/summary.php?id=D000044808
2012,D000033882,Friends of Max Burns,13025,0,13025,0,0,0,13025,0,0,0,0,0,13025,0,www.opensecrets.org/orgs/summary.php?id=D000033882
2022,D000034001,Genova Burns LLC,269008,238475,0,30533,0,225875,12600,0,0,0,0,136700,89275,0,www.opensecrets.org/orgs/summary.php?id=D000034001
2022,D000088435,Thomas USAF Group,35234,35234,0,0,0,42377,-7143,0,0,0,0,0,31334,0,www.opensecrets.org/orgs/summary.php?id=D000088435
2022,D000032905,Council Tree Communications,2000,2000,0,0,0,2000,0,0,0,0,0,0,2000,0,www.opensecrets.org/orgs/summary.php?id=D000032905
2012,D000044262,Calvo & Clark,6500,6500,0,0,0,6500,0,0,0,0,0,0,6500,0,www.opensecrets.org/orgs/summary.php?id=D000044262
2022,D000088309,CC CLARK Inc,67841,61796,4700,1345,0,0,66496,0,0,0,0,28741,29381,0,www.opensecrets.org/orgs/summary.php?id=D000088309
2020,D000088490,Charles Clark Chevrolet,140810,140310,0,500,0,0,140135,0,0,0,0,41026,94819,0,www.opensecrets.org/orgs/summary.php?id=D000088490
2022,D000021916,Clark & Wamberg,146500,146500,0,0,0,1000,145500,0,0,0,0,56400,59000,0,www.opensecrets.org/orgs/summary.php?id=D000021916
2022,D000082145,Clark Atlanta University,1959,1959,0,0,0,1640,0,10000,0,0,0,44,1915,0,www.opensecrets.org/orgs/summary.php?id=D000082145
2022,D000083649,Clark College,7186,6997,0,189,0,5508,628,24000,0,0,0,428,6569,0,www.opensecrets.org/orgs/summary.php?id=D000083649
2020,D000074412,Clark Construction (Oklahoma),2790,2790,0,0,0,100,2690,0,0,0,0,190,2600,0,www.opensecrets.org/orgs/summary.php?id=D000074412
2022,D000043325,Clark Construction Co,29584,4584,0,25000,0,0,4584,0,0,0,0,4584,0,0,www.opensecrets.org/orgs/summary.php?id=D000043325
2022,D000074413,Clark Construction Corp,-187,-187,0,0,0,0,-187,0,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000074413
2022,D000091835,Clark County Credit Union,1250,1250,0,0,0,1250,0,0,0,0,0,0,1250,0,www.opensecrets.org/orgs/summary.php?id=D000091835
2022,D000049279,Clark County Public Trans Benefit Area,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000049279
2022,D000060683,Clark County School District,26179,26179,0,0,0,18587,6079,0,0,0,210,8550,16713,0,www.opensecrets.org/orgs/summary.php?id=D000060683
2022,D000049280,Clark County Water Reclamation District,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000049280
2022,D000046111,"Clark County, NV",13060,12505,0,555,0,8464,3907,160000,0,0,0,1319,10786,0,www.opensecrets.org/orgs/summary.php?id=D000046111
2022,D000077434,"Clark County, WA",2257,2257,0,0,0,810,1447,0,0,0,0,948,1212,0,www.opensecrets.org/orgs/summary.php?id=D000077434
2020,D000080763,Clark Creative Group,773,773,0,0,0,765,0,0,0,0,0,0,773,0,www.opensecrets.org/orgs/summary.php?id=D000080763
2022,D000077822,Clark Dietz Inc,1257,1257,0,0,0,257,1000,0,0,0,0,0,1257,0,www.opensecrets.org/orgs/summary.php?id=D000077822
2020,D000074402,Clark Distributing,6,6,0,0,0,6,0,0,0,0,0,0,6,0,www.opensecrets.org/orgs/summary.php?id=D000074402
2022,D000095888,Clark Distributing (Tennessee),1000,1000,0,0,0,0,1000,0,0,0,0,0,1000,0,www.opensecrets.org/orgs/summary.php?id=D000095888
2022,D000032641,Clark Enterprises,127689,125058,0,2631,0,26770,98500,80000,0,0,0,105574,19446,0,www.opensecrets.org/orgs/summary.php?id=D000032641
2022,D000032642,Clark Estates,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000032642
2022,D000080201,Clark Eye Clinic,10800,10800,0,0,0,0,10800,0,0,0,0,0,10800,0,www.opensecrets.org/orgs/summary.php?id=D000080201
2022,D000060685,Clark Firm,4150,4150,0,0,0,0,4150,0,0,0,0,4150,0,0,www.opensecrets.org/orgs/summary.php?id=D000060685
2020,D000021917,Clark Group,350,350,0,0,0,350,0,0,0,0,0,35,315,0,www.opensecrets.org/orgs/summary.php?id=D000021917
2012,D000085554,Clark Group (Connecticut),2000,2000,0,0,0,0,2000,0,0,0,0,0,2000,0,www.opensecrets.org/orgs/summary.php?id=D000085554
2020,D000085596,Clark Group (North Carolina),1509,1509,0,0,0,0,1509,0,0,0,0,350,1159,0,www.opensecrets.org/orgs/summary.php?id=D000085596
2022,D000024860,Clark Hill PLC,148115,139315,8500,300,0,120170,27645,0,0,0,500,6220,124925,0,www.opensecrets.org/orgs/summary.php?id=D000024860
2022,D000060686,Clark Investment Group,158800,58800,0,100000,0,0,58800,0,0,0,0,10000,37800,0,www.opensecrets.org/orgs/summary.php?id=D000060686
2020,D000077307,Clark Patterson Lee,1576,1276,0,300,0,1565,5,0,0,0,0,181,1095,0,www.opensecrets.org/orgs/summary.php?id=D000077307
2022,D000079405,Clark Public Utilities,750,750,0,0,0,0,750,0,0,0,0,0,750,0,www.opensecrets.org/orgs/summary.php?id=D000079405
2020,D000065280,Clark Realty Capital,100,100,0,0,0,100,0,0,0,0,0,0,100,0,www.opensecrets.org/orgs/summary.php?id=D000065280
2020,D000049282,Clark Regional Medical Center,563,563,0,0,0,450,113,0,0,0,0,60,503,0,www.opensecrets.org/orgs/summary.php?id=D000049282
2022,D000049283,Clark Street Assoc,72600,29400,43200,0,0,36300,36300,0,0,0,0,0,72600,0,www.opensecrets.org/orgs/summary.php?id=D000049283
2022,D000049284,Clark University,43447,43197,0,250,0,43197,0,0,0,0,0,2066,41131,0,www.opensecrets.org/orgs/summary.php?id=D000049284
2022,D000035098,Kimberly-Clark Corp,15267,14967,0,300,0,963,14004,430000,0,0,0,3753,9552,0,www.opensecrets.org/orgs/summary.php?id=D000035098
2022,D000087327,Lewis & Clark College,12846,12846,0,0,0,12346,500,0,0,0,0,3205,9641,0,www.opensecrets.org/orgs/summary.php?id=D000087327
2020,D000079103,Lewis & Clark Community College,2885,2885,0,0,0,2388,490,0,0,0,0,663,2222,0,www.opensecrets.org/orgs/summary.php?id=D000079103
2022,D000053034,Lewis & Clark Regional Water System,0,0,0,0,0,0,0,40000,0,0,0,0,0,0,www.opensecrets.org/orgs/summary.php?id=D000053034
2022,D000035634,Marler Clark Llp,14965,14665,0,300,0,13665,1000,0,0,0,0,200,14465,0,www.opensecrets.org/orgs/summary.php?id=D000035634
2022,D000062420,"Mesch, Clark & Rothschild",6425,6385,0,40,0,5760,625,0,0,0,0,0,6385,0,www.opensecrets.org/orgs/summary.php?id=D000062420
2022,D000095693,"Mires, Ran, Clark & Assoc",2000,2000,0,0,0,2000,0,0,0,0,0,0,2000,0,www.opensecrets.org/orgs/summary.php?id=D000095693
2018,D000037528,Sheridan Clark Interiors,77500,77500,0,0,0,77500,0,0,0,0,0,23900,48600,0,www.opensecrets.org/orgs/summary.php?id=D000037528
2020,D000084251,Stanley Clark School,1635,1635,0,0,0,1485,150,0,0,0,0,115,1520,0,www.opensecrets.org/orgs/summary.php?id=D000084251
2020,D000030103,Steve Clark & Assoc,25,25,0,0,0,25,0,0,0,0,0,0,25,0,www.opensecrets.org/orgs/summary.php?id=D000030103
2012,D000030812,Vern Clark & Assoc,7250,7250,0,0,0,5000,2250,0,0,0,0,5000,2250,0,www.opensecrets.org/orgs/summary.php?id=D000030812
2022,D000080472,Walter Clark Legal Group,25675,25175,0,500,0,25175,0,0,0,0,0,0,25175,0,www.opensecrets.org/orgs/summary.php?id=D000080472
2022,D000035500,Lusardi Construction,8650,8150,0,500,0,0,8150,0,0,0,0,0,7650,0,www.opensecrets.org/orgs/summary.php?id=D000035500
2022,D000000252,National Cattlemen's Beef Assn,800693,17193,783500,0,0,68000,732693,220000,0,0,0,30238,730455,0,www.opensecrets.org/orgs/summary.php?id=D000000252
2022,D000068902,House Freedom Fund,2317673,1794173,523500,0,0,0,2317673,0,2537230,0,0,0,2317673,0,www.opensecrets.org/orgs/summary.php?id=D000068902
2022,D000061285,Fisher Investments,4648219,3881697,0,766522,0,13650,3868047,50000,0,0,2900,2877940,934415,0,www.opensecrets.org/orgs/summary.php?id=D000061285
2022,D000049365,Cmi Group,6900,6900,0,0,0,0,6900,0,0,0,0,0,6900,0,www.opensecrets.org/orgs/summary.php?id=D000049365
2016,D000032875,Corky McMillin Companies,13312,13312,0,0,0,0,13312,0,0,0,0,5100,7612,0,www.opensecrets.org/orgs/summary.php?id=D000032875
2022,D000087127,McMillan Electric (California),650,650,0,0,0,650,0,0,0,0,0,0,650,0,www.opensecrets.org/orgs/summary.php?id=D000087127
2022,D000087128,McMillan Electric (Wisconsin),5400,5400,0,0,0,0,5400,0,0,0,0,0,5400,0,www.opensecrets.org/orgs/summary.php?id=D000087128
2018,D000040509,McMillin Communities,700,700,0,0,0,0,700,0,0,0,0,700,0,0,www.opensecrets.org/orgs/summary.php?id=D000040509
2022,D000040158,McMillin Homes,290,290,0,0,0,0,290,0,0,0,0,290,0,0,www.opensecrets.org/orgs/summary.php?id=D000040158
2014,D000040127,McMillin Real Estate,7400,7400,0,0,0,0,7400,0,0,0,0,0,2400,0,www.opensecrets.org/orgs/summary.php?id=D000040127
2016,D000089523,OliverMcMillan,18193,18193,0,0,0,17943,250,0,0,0,0,0,18193,0,www.opensecrets.org/orgs/summary.php?id=D000089523
2022,D000070522,Prospect Hotel Advisors,311947,311947,0,0,0,311947,0,0,0,0,0,176847,135100,0,www.opensecrets.org/orgs/summary.php?id=D000070522
2022,D000097668,Cen-Cal Fire Systems,13600,13600,0,0,0,0,13600,0,0,0,0,500,13100,0,www.opensecrets.org/orgs/summary.php?id=D000097668
2022,D000027353,Majority Cmte PAC,2725000,0,2720000,5000,0,5000,2720000,0,0,0,0,320000,2145000,0,www.opensecrets.org/orgs/summary.php?id=D000027353
2022,D000000583,BAE Systems,1275959,138034,1136000,1925,0,590898,680576,1790000,0,0,0,167521,781772,0,www.opensecrets.org/orgs/summary.php?id=D000000583
2022,D000073136,BAE Systems Intelligence & Security,100,100,0,0,0,0,100,0,0,0,0,100,0,0,www.opensecrets.org/orgs/summary.php?id=D000073136
2016,D000023003,BAE Systems Ship Repair,2644,2644,0,0,0,0,2644,0,0,0,0,144,2500,0,www.opensecrets.org/orgs/summary.php?id=D000023003
2022,D000031960,Bill Luke Chrysler/Jeep/Dodge,340100,320100,0,20000,0,0,320100,0,0,0,0,30750,244350,0,www.opensecrets.org/orgs/summary.php?id=D000031960
2022,D000000202,National Assn of Broadcasters,1708371,305246,1403125,0,0,890061,819310,5230000,0,0,0,163700,1131271,0,www.opensecrets.org/orgs/summary.php?id=D000000202
2022,D000063712,Thorn Run Partners,322075,321575,0,500,0,249575,72000,100000,0,0,0,17950,284425,0,www.opensecrets.org/orgs/summary.php?id=D000063712
2022,D000073741,Laura & Isaac Perlmutter Foundation,78200,28200,0,50000,0,0,28200,0,0,0,0,0,23200,0,www.opensecrets.org/orgs/summary.php?id=D000073741
2020,D000080565,Laura Haas Consulting,100,100,0,0,0,0,100,0,0,0,0,0,100,0,www.opensecrets.org/orgs/summary.php?id=D000080565
2022,D000046098,Laura Murphy & Assoc,3800,3800,0,0,0,3800,0,0,0,0,0,0,3800,0,www.opensecrets.org/orgs/summary.php?id=D000046098
2022,D000000203,Amalgamated Transit Union,1466380,3480,587900,875000,0,585380,6000,100000,963,0,0,65505,513375,0,www.opensecrets.org/orgs/summary.php?id=D000000203
2022,D000000249,New York Life Insurance,2169387,254762,1911300,3325,0,1068781,1097281,2030000,0,0,134,156611,1556649,0,www.opensecrets.org/orgs/summary.php?id=D000000249
2022,D000034590,Hunt Development,342500,334800,0,7700,0,0,334800,0,0,0,0,206000,93800,0,www.opensecrets.org/orgs/summary.php?id=D000034590
2022,D000074152,Hunt Development Group,6300,6300,0,0,0,500,5800,200000,0,0,0,0,6300,0,www.opensecrets.org/orgs/summary.php?id=D000074152
2022,D000022322,WilmerHale Llp,736543,730182,0,6361,0,635202,92080,0,0,0,0,46228,651804,0,www.opensecrets.org/orgs/summary.php?id=D000022322
2022,D000029049,Sierra Nevada Corp,471324,218824,252500,0,0,228562,242762,580000,0,0,0,4414,349285,0,www.opensecrets.org/orgs/summary.php?id=D000029049
2022,D000022175,Parsons Corp,372664,37484,335000,180,0,195651,176662,480000,0,0,0,16107,296905,0,www.opensecrets.org/orgs/summary.php?id=D000022175
2022,D000029827,American Pistachio Growers,143750,2750,141000,0,0,48000,95750,80000,0,0,0,10000,119750,0,www.opensecrets.org/orgs/summary.php?id=D000029827
2022,D000000535,DISH Network,964716,626116,338600,0,0,597405,367311,1180000,0,0,0,261991,581225,0,www.opensecrets.org/orgs/summary.php?id=D000000535
2022,D000071048,Kratos Defense & Security Solutions,278657,105157,173500,0,0,118755,159902,190000,0,0,130,1505,235152,0,www.opensecrets.org/orgs/summary.php?id=D000071048
2022,D000022297,University of Washington,1351117,716535,0,634582,0,675473,30357,310000,0,0,1408,226250,484834,0,www.opensecrets.org/orgs/summary.php?id=D000022297
2022,D000045751,University of Washington Medicine,41502,38829,0,2673,0,35271,2741,0,0,0,35,8390,29320,0,www.opensecrets.org/orgs/summary.php?id=D000045751
2022,D000070989,US Anesthesia Partners,129479,60479,68500,500,0,93758,35721,60000,0,0,0,12218,108780,0,www.opensecrets.org/orgs/summary.php?id=D000070989
2022,D000000585,Dell Technologies,1006978,244062,754400,8516,0,560970,432525,2110000,0,0,455,192157,648480,0,www.opensecrets.org/orgs/summary.php?id=D000000585
2022,D000078714,Florida Cancer Specialists,78218,78238,0,-20,0,14090,64148,0,0,0,0,2387,67775,0,www.opensecrets.org/orgs/summary.php?id=D000078714
